index,key,instruction,instruction_slug,level_id,sample_id
3991,003991,some clustered bats spawn throughout,some_clustered_bats_spawn_throughout,108,6
3992,003992,some clustered bats spawn throughout,some_clustered_bats_spawn_throughout,108,7
3993,003993,some clustered bats spawn throughout,some_clustered_bats_spawn_throughout,108,8
3994,003994,some clustered bats spawn throughout,some_clustered_bats_spawn_throughout,108,9
3995,003995,some decentralized blocks form a balanced pattern,some_decentralized_blocks_form_a_balanced_pattern,-1,-1
3996,003996,some decentralized blocks form a balanced pattern,some_decentralized_blocks_form_a_balanced_pattern,-1,-1
3997,003997,some decentralized blocks form a balanced pattern,some_decentralized_blocks_form_a_balanced_pattern,-1,-1
3998,003998,some decentralized blocks form a balanced pattern,some_decentralized_blocks_form_a_balanced_pattern,-1,-1
3999,003999,some decentralized blocks form a balanced pattern,some_decentralized_blocks_form_a_balanced_pattern,-1,-1
4000,004000,some decentralized blocks form a balanced pattern,some_decentralized_blocks_form_a_balanced_pattern,-1,-1
4001,004001,some decentralized blocks form a balanced pattern,some_decentralized_blocks_form_a_balanced_pattern,-1,-1
4002,004002,some decentralized blocks form a balanced pattern,some_decentralized_blocks_form_a_balanced_pattern,-1,-1
4003,004003,some decentralized blocks form a balanced pattern,some_decentralized_blocks_form_a_balanced_pattern,-1,-1
4004,004004,some decentralized blocks form a balanced pattern,some_decentralized_blocks_form_a_balanced_pattern,72,0
4005,004005,some decentralized blocks form a balanced pattern,some_decentralized_blocks_form_a_balanced_pattern,72,1
4006,004006,some decentralized blocks form a balanced pattern,some_decentralized_blocks_form_a_balanced_pattern,72,10
4007,004007,some decentralized blocks form a balanced pattern,some_decentralized_blocks_form_a_balanced_pattern,72,12
4008,004008,some decentralized blocks form a balanced pattern,some_decentralized_blocks_form_a_balanced_pattern,72,14
4009,004009,some decentralized blocks form a balanced pattern,some_decentralized_blocks_form_a_balanced_pattern,72,16
4010,004010,some decentralized blocks form a balanced pattern,some_decentralized_blocks_form_a_balanced_pattern,72,17
4011,004011,some decentralized blocks form a balanced pattern,some_decentralized_blocks_form_a_balanced_pattern,72,18
4012,004012,some decentralized blocks form a balanced pattern,some_decentralized_blocks_form_a_balanced_pattern,72,19
4013,004013,some decentralized blocks form a balanced pattern,some_decentralized_blocks_form_a_balanced_pattern,72,20
4014,004014,some decentralized blocks form a balanced pattern,some_decentralized_blocks_form_a_balanced_pattern,72,21
4015,004015,some decentralized blocks form a balanced pattern,some_decentralized_blocks_form_a_balanced_pattern,72,22
4016,004016,some decentralized blocks form a balanced pattern,some_decentralized_blocks_form_a_balanced_pattern,72,23
4017,004017,some decentralized blocks form a balanced pattern,some_decentralized_blocks_form_a_balanced_pattern,72,24
4018,004018,some decentralized blocks form a balanced pattern,some_decentralized_blocks_form_a_balanced_pattern,72,25
4019,004019,some decentralized blocks form a balanced pattern,some_decentralized_blocks_form_a_balanced_pattern,72,26
4020,004020,some decentralized blocks form a balanced pattern,some_decentralized_blocks_form_a_balanced_pattern,72,27
4021,004021,some decentralized blocks form a balanced pattern,some_decentralized_blocks_form_a_balanced_pattern,72,29
4022,004022,some decentralized blocks form a balanced pattern,some_decentralized_blocks_form_a_balanced_pattern,72,3
4023,004023,some decentralized blocks form a balanced pattern,some_decentralized_blocks_form_a_balanced_pattern,72,5
4024,004024,some decentralized blocks form a balanced pattern,some_decentralized_blocks_form_a_balanced_pattern,72,6
4025,004025,some decentralized blocks form a balanced pattern,some_decentralized_blocks_form_a_balanced_pattern,72,7
4026,004026,some decentralized blocks form a balanced pattern,some_decentralized_blocks_form_a_balanced_pattern,72,8
4027,004027,some large regions are grouped together,some_large_regions_are_grouped_together,-1,-1
4028,004028,some large regions are grouped together,some_large_regions_are_grouped_together,-1,-1
4029,004029,some large regions are grouped together,some_large_regions_are_grouped_together,-1,-1
4030,004030,some large regions are grouped together,some_large_regions_are_grouped_together,-1,-1
4031,004031,some large regions are grouped together,some_large_regions_are_grouped_together,-1,-1
4032,004032,some large regions are grouped together,some_large_regions_are_grouped_together,-1,-1
4033,004033,some large regions are grouped together,some_large_regions_are_grouped_together,-1,-1
4034,004034,some large regions are grouped together,some_large_regions_are_grouped_together,-1,-1
4035,004035,some large regions are grouped together,some_large_regions_are_grouped_together,-1,-1
4036,004036,some large regions are grouped together,some_large_regions_are_grouped_together,-1,-1
4037,004037,some large regions are grouped together,some_large_regions_are_grouped_together,-1,-1
4038,004038,some large regions are grouped together,some_large_regions_are_grouped_together,-1,-1
4039,004039,some large regions are grouped together,some_large_regions_are_grouped_together,-1,-1
4040,004040,some large regions are grouped together,some_large_regions_are_grouped_together,-1,-1
4041,004041,some large regions are grouped together,some_large_regions_are_grouped_together,-1,-1
4042,004042,some large regions are grouped together,some_large_regions_are_grouped_together,-1,-1
4043,004043,some large regions are grouped together,some_large_regions_are_grouped_together,-1,-1
4044,004044,some large regions are grouped together,some_large_regions_are_grouped_together,-1,-1
4045,004045,some large regions are grouped together,some_large_regions_are_grouped_together,-1,-1
4046,004046,some large regions are grouped together,some_large_regions_are_grouped_together,-1,-1
4047,004047,some large regions are grouped together,some_large_regions_are_grouped_together,-1,-1
4048,004048,some large regions are grouped together,some_large_regions_are_grouped_together,-1,-1
4049,004049,some large regions are grouped together,some_large_regions_are_grouped_together,-1,-1
4050,004050,some large regions are grouped together,some_large_regions_are_grouped_together,12,22
4051,004051,some large regions are grouped together,some_large_regions_are_grouped_together,12,23
4052,004052,some large regions are grouped together,some_large_regions_are_grouped_together,12,24
4053,004053,some large regions are grouped together,some_large_regions_are_grouped_together,12,25
4054,004054,some large regions are grouped together,some_large_regions_are_grouped_together,12,26
4055,004055,some large regions are grouped together,some_large_regions_are_grouped_together,12,27
4056,004056,some large regions are grouped together,some_large_regions_are_grouped_together,12,28
4057,004057,some large regions are grouped together,some_large_regions_are_grouped_together,12,29
4058,004058,some scattered bats spawn throughout,some_scattered_bats_spawn_throughout,104,0
4059,004059,some scattered bats spawn throughout,some_scattered_bats_spawn_throughout,104,1
4060,004060,some scattered bats spawn throughout,some_scattered_bats_spawn_throughout,104,10
4061,004061,some scattered bats spawn throughout,some_scattered_bats_spawn_throughout,104,11
4062,004062,some scattered bats spawn throughout,some_scattered_bats_spawn_throughout,104,12
4063,004063,some scattered bats spawn throughout,some_scattered_bats_spawn_throughout,104,13
4064,004064,some scattered bats spawn throughout,some_scattered_bats_spawn_throughout,104,14
4065,004065,some scattered bats spawn throughout,some_scattered_bats_spawn_throughout,104,15
4066,004066,some scattered bats spawn throughout,some_scattered_bats_spawn_throughout,104,16
4067,004067,some scattered bats spawn throughout,some_scattered_bats_spawn_throughout,104,17
4068,004068,some scattered bats spawn throughout,some_scattered_bats_spawn_throughout,104,18
4069,004069,some scattered bats spawn throughout,some_scattered_bats_spawn_throughout,104,19
4070,004070,some scattered bats spawn throughout,some_scattered_bats_spawn_throughout,104,2
4071,004071,some scattered bats spawn throughout,some_scattered_bats_spawn_throughout,104,20
4072,004072,some scattered bats spawn throughout,some_scattered_bats_spawn_throughout,104,21
4073,004073,some scattered bats spawn throughout,some_scattered_bats_spawn_throughout,104,22
4074,004074,some scattered bats spawn throughout,some_scattered_bats_spawn_throughout,104,23
4075,004075,some scattered bats spawn throughout,some_scattered_bats_spawn_throughout,104,24
4076,004076,some scattered bats spawn throughout,some_scattered_bats_spawn_throughout,104,25
4077,004077,some scattered bats spawn throughout,some_scattered_bats_spawn_throughout,104,26
4078,004078,some scattered bats spawn throughout,some_scattered_bats_spawn_throughout,104,27
4079,004079,some scattered bats spawn throughout,some_scattered_bats_spawn_throughout,104,28
