key,instruction,level_id,sample_id,reward_enum,feature_name,sub_condition,condition_1,condition_2,condition_3,condition_4,condition_5
019351,sparse and decentralized blocks occupy the map,3351,004246,5,collectable_count,,,,,,4.0
019352,sparse and decentralized blocks occupy the map,3352,004247,5,collectable_count,,,,,,4.0
019353,sparse and decentralized blocks occupy the map,3353,004248,5,collectable_count,,,,,,6.0
019354,sparse and decentralized blocks occupy the map,3354,004249,5,collectable_count,,,,,,8.0
019355,sparse large regions are scattered,3355,004250,5,collectable_count,,,,,,6.0
019356,sparse large regions are scattered,3356,004251,5,collectable_count,,,,,,4.0
019357,sparse large regions are scattered,3357,004252,5,collectable_count,,,,,,6.0
019358,sparse large regions are scattered,3358,004253,5,collectable_count,,,,,,9.0
019359,sparse large regions are scattered,3359,004254,5,collectable_count,,,,,,2.0
019360,sparse large regions are scattered,3360,004255,5,collectable_count,,,,,,4.0
019361,sparse large regions are scattered,3361,004256,5,collectable_count,,,,,,0.0
019362,sparse large regions are scattered,3362,004257,5,collectable_count,,,,,,7.0
019363,sparse large regions are scattered,3363,004258,5,collectable_count,,,,,,6.0
019364,sparse large regions are scattered,3364,004259,5,collectable_count,,,,,,0.0
019365,sparse large regions are scattered,3365,004260,5,collectable_count,,,,,,3.0
019366,sparse large regions are scattered,3366,004261,5,collectable_count,,,,,,8.0
019367,sparse large regions are scattered,3367,004262,5,collectable_count,,,,,,7.0
019368,sparse large regions are scattered,3368,004263,5,collectable_count,,,,,,2.0
019369,sparse large regions are scattered,3369,004264,5,collectable_count,,,,,,8.0
019370,sparse large regions are scattered,3370,004265,5,collectable_count,,,,,,7.0
019371,sparse large regions are scattered,3371,004266,5,collectable_count,,,,,,1.0
019372,sparse large regions are scattered,3372,004267,5,collectable_count,,,,,,5.0
019373,sparse large regions are scattered,3373,004268,5,collectable_count,,,,,,5.0
019374,sparse large regions are scattered,3374,004269,5,collectable_count,,,,,,9.0
019375,sparse large regions are scattered,3375,004270,5,collectable_count,,,,,,4.0
019376,sparse large regions are scattered,3376,004271,5,collectable_count,,,,,,6.0
019377,sparse large regions are scattered,3377,004272,5,collectable_count,,,,,,1.0
019378,sparse large regions are scattered,3378,004273,5,collectable_count,,,,,,5.0
019379,sparse large regions are scattered,3379,004274,5,collectable_count,,,,,,7.0
019380,sparse large regions are scattered,3380,004275,5,collectable_count,,,,,,7.0
019381,sparse large regions are scattered,3381,004276,5,collectable_count,,,,,,7.0
019382,sparse large regions are scattered,3382,004277,5,collectable_count,,,,,,5.0
019383,sparse large regions are scattered,3383,004278,5,collectable_count,,,,,,5.0
019384,sparse large regions are scattered,3384,004279,5,collectable_count,,,,,,3.0
019385,sparse small regions are scattered,3385,004280,5,collectable_count,,,,,,9.0
019386,sparse small regions are scattered,3386,004281,5,collectable_count,,,,,,4.0
019387,sparse small regions are scattered,3387,004282,5,collectable_count,,,,,,0.0
019388,sparse small regions are scattered,3388,004283,5,collectable_count,,,,,,4.0
019389,sparse small regions are scattered,3389,004284,5,collectable_count,,,,,,5.0
019390,sparse small regions are scattered,3390,004285,5,collectable_count,,,,,,2.0
019391,sparse small regions are scattered,3391,004286,5,collectable_count,,,,,,1.0
019392,sparse small regions are scattered,3392,004287,5,collectable_count,,,,,,5.0
019393,sparse small regions are scattered,3393,004288,5,collectable_count,,,,,,3.0
019394,sparse small regions are scattered,3394,004289,5,collectable_count,,,,,,9.0
019395,sparse small regions are scattered,3395,004290,5,collectable_count,,,,,,2.0
019396,sparse small regions are scattered,3396,004291,5,collectable_count,,,,,,9.0
019397,sparse small regions are scattered,3397,004292,5,collectable_count,,,,,,5.0
019398,sparse small regions are scattered,3398,004293,5,collectable_count,,,,,,8.0
019399,sparse small regions are scattered,3399,004294,5,collectable_count,,,,,,3.0
019400,sparse small regions are scattered,3400,004295,5,collectable_count,,,,,,7.0
019401,sparse small regions are scattered,3401,004296,5,collectable_count,,,,,,8.0
019402,sparse small regions are scattered,3402,004297,5,collectable_count,,,,,,6.0
019403,sparse small regions are scattered,3403,004298,5,collectable_count,,,,,,6.0
019404,sparse small regions are scattered,3404,004299,5,collectable_count,,,,,,9.0
019405,sparse small regions are scattered,3405,004300,5,collectable_count,,,,,,7.0
019406,sparse small regions are scattered,3406,004301,5,collectable_count,,,,,,6.0
019407,sparse small regions are scattered,3407,004302,5,collectable_count,,,,,,6.0
019408,sparse small regions are scattered,3408,004303,5,collectable_count,,,,,,4.0
019409,sparse small regions are scattered,3409,004304,5,collectable_count,,,,,,5.0
019410,sparse small regions are scattered,3410,004305,5,collectable_count,,,,,,2.0
019411,sparse small regions are scattered,3411,004306,5,collectable_count,,,,,,8.0
019412,sparse small regions are scattered,3412,004307,5,collectable_count,,,,,,0.0
019413,sparse small regions are scattered,3413,004308,5,collectable_count,,,,,,6.0
019414,sparse small regions are scattered,3414,004309,5,collectable_count,,,,,,8.0
019415,substantial centralized block usage observed,3415,004310,5,collectable_count,,,,,,4.0
019416,substantial centralized block usage observed,3416,004311,5,collectable_count,,,,,,7.0
019417,substantial centralized block usage observed,3417,004312,5,collectable_count,,,,,,0.0
019418,substantial centralized block usage observed,3418,004313,5,collectable_count,,,,,,0.0
019419,substantial centralized block usage observed,3419,004314,5,collectable_count,,,,,,5.0
019420,substantial centralized block usage observed,3420,004315,5,collectable_count,,,,,,1.0
019421,substantial centralized block usage observed,3421,004316,5,collectable_count,,,,,,8.0
019422,substantial centralized block usage observed,3422,004317,5,collectable_count,,,,,,6.0
019423,substantial centralized block usage observed,3423,004318,5,collectable_count,,,,,,6.0
019424,substantial centralized block usage observed,3424,004319,5,collectable_count,,,,,,0.0
019425,substantial centralized block usage observed,3425,004320,5,collectable_count,,,,,,7.0
019426,substantial centralized block usage observed,3426,004321,5,collectable_count,,,,,,2.0
019427,substantial centralized block usage observed,3427,004322,5,collectable_count,,,,,,8.0
019428,substantial centralized block usage observed,3428,004323,5,collectable_count,,,,,,5.0
019429,substantial centralized block usage observed,3429,004324,5,collectable_count,,,,,,7.0
019430,substantial centralized block usage observed,3430,004325,5,collectable_count,,,,,,6.0
019431,substantial centralized block usage observed,3431,004326,5,collectable_count,,,,,,8.0
019432,substantial centralized block usage observed,3432,004327,5,collectable_count,,,,,,5.0
019433,substantial centralized block usage observed,3433,004328,5,collectable_count,,,,,,6.0
019434,substantial centralized block usage observed,3434,004329,5,collectable_count,,,,,,2.0
019435,substantial centralized block usage observed,3435,004330,5,collectable_count,,,,,,8.0
019436,substantial centralized block usage observed,3436,004331,5,collectable_count,,,,,,0.0
019437,substantial centralized block usage observed,3437,004332,5,collectable_count,,,,,,8.0
019438,substantial centralized block usage observed,3438,004333,5,collectable_count,,,,,,4.0
019439,substantial centralized block usage observed,3439,004334,5,collectable_count,,,,,,6.0
019440,substantial centralized block usage observed,3440,004335,5,collectable_count,,,,,,2.0
019441,substantial centralized block usage observed,3441,004336,5,collectable_count,,,,,,8.0
019442,substantial centralized block usage observed,3442,004337,5,collectable_count,,,,,,8.0
019443,substantial centralized block usage observed,3443,004338,5,collectable_count,,,,,,3.0
019444,substantial centralized block usage observed,3444,004339,5,collectable_count,,,,,,3.0
019445,substantial centralized block usage observed,3445,004340,5,collectable_count,,,,,,9.0
019446,substantial centralized block usage observed,3446,004341,5,collectable_count,,,,,,1.0
019447,substantial decentralized block usage observed,3447,004342,5,collectable_count,,,,,,7.0
019448,substantial decentralized block usage observed,3448,004343,5,collectable_count,,,,,,6.0
019449,substantial decentralized block usage observed,3449,004344,5,collectable_count,,,,,,1.0
019450,substantial decentralized block usage observed,3450,004345,5,collectable_count,,,,,,0.0
019451,substantial decentralized block usage observed,3451,004346,5,collectable_count,,,,,,5.0
019452,substantial decentralized block usage observed,3452,004347,5,collectable_count,,,,,,8.0
019453,substantial decentralized block usage observed,3453,004348,5,collectable_count,,,,,,7.0
019454,substantial decentralized block usage observed,3454,004349,5,collectable_count,,,,,,7.0
019455,substantial decentralized block usage observed,3455,004350,5,collectable_count,,,,,,8.0
019456,substantial decentralized block usage observed,3456,004351,5,collectable_count,,,,,,8.0
019457,substantial decentralized block usage observed,3457,004352,5,collectable_count,,,,,,9.0
019458,substantial decentralized block usage observed,3458,004353,5,collectable_count,,,,,,4.0
019459,substantial decentralized block usage observed,3459,004354,5,collectable_count,,,,,,3.0
019460,substantial decentralized block usage observed,3460,004355,5,collectable_count,,,,,,1.0
019461,substantial decentralized block usage observed,3461,004356,5,collectable_count,,,,,,7.0
019462,substantial decentralized block usage observed,3462,004357,5,collectable_count,,,,,,4.0
019463,substantial decentralized block usage observed,3463,004358,5,collectable_count,,,,,,0.0
019464,substantial decentralized block usage observed,3464,004359,5,collectable_count,,,,,,5.0
019465,substantial decentralized block usage observed,3465,004360,5,collectable_count,,,,,,2.0
019466,substantial decentralized block usage observed,3466,004361,5,collectable_count,,,,,,7.0
019467,substantial decentralized block usage observed,3467,004362,5,collectable_count,,,,,,2.0
019468,substantial decentralized block usage observed,3468,004363,5,collectable_count,,,,,,5.0
019469,substantial decentralized block usage observed,3469,004364,5,collectable_count,,,,,,6.0
019470,substantial decentralized block usage observed,3470,004365,5,collectable_count,,,,,,4.0
019471,substantial decentralized block usage observed,3471,004366,5,collectable_count,,,,,,9.0
019472,substantial decentralized block usage observed,3472,004367,5,collectable_count,,,,,,0.0
019473,substantial decentralized block usage observed,3473,004368,5,collectable_count,,,,,,4.0
019474,substantial decentralized block usage observed,3474,004369,5,collectable_count,,,,,,9.0
019475,substantial decentralized block usage observed,3475,004370,5,collectable_count,,,,,,0.0
019476,substantial decentralized block usage observed,3476,004371,5,collectable_count,,,,,,6.0
019477,substantial decentralized block usage observed,3477,004372,5,collectable_count,,,,,,4.0
019478,substantial decentralized block usage observed,3478,004373,5,collectable_count,,,,,,0.0
019479,the centralized blocks are scattered,3479,004374,5,collectable_count,,,,,,8.0
019480,the centralized blocks are scattered,3480,004375,5,collectable_count,,,,,,6.0
019481,the centralized blocks are scattered,3481,004376,5,collectable_count,,,,,,1.0
019482,the centralized blocks are scattered,3482,004377,5,collectable_count,,,,,,2.0
019483,the centralized blocks are scattered,3483,004378,5,collectable_count,,,,,,9.0
019484,the centralized blocks are scattered,3484,004379,5,collectable_count,,,,,,6.0
019485,the centralized blocks are scattered,3485,004380,5,collectable_count,,,,,,5.0
019486,the centralized blocks are scattered,3486,004381,5,collectable_count,,,,,,3.0
019487,the centralized blocks are scattered,3487,004382,5,collectable_count,,,,,,0.0
019488,the centralized blocks are scattered,3488,004383,5,collectable_count,,,,,,4.0
019489,the centralized blocks are scattered,3489,004384,5,collectable_count,,,,,,6.0
019490,the centralized blocks are scattered,3490,004385,5,collectable_count,,,,,,4.0
019491,the centralized blocks are scattered,3491,004386,5,collectable_count,,,,,,6.0
019492,the centralized blocks are scattered,3492,004387,5,collectable_count,,,,,,5.0
019493,the centralized blocks are scattered,3493,004388,5,collectable_count,,,,,,0.0
019494,the centralized blocks are scattered,3494,004389,5,collectable_count,,,,,,5.0
019495,the centralized blocks are scattered,3495,004390,5,collectable_count,,,,,,1.0
019496,the centralized blocks are scattered,3496,004391,5,collectable_count,,,,,,3.0
019497,the centralized blocks are scattered,3497,004392,5,collectable_count,,,,,,9.0
019498,the centralized blocks are scattered,3498,004393,5,collectable_count,,,,,,4.0
019499,the centralized blocks are scattered,3499,004394,5,collectable_count,,,,,,1.0
019500,the centralized blocks are scattered,3500,004395,5,collectable_count,,,,,,5.0
